# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1506419	1506922	+							MJ_1529	504		old_locus_tag=MJ1529
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1506419	1506922	+	AAB99547.1			methylated-DNA-protein-cysteine methyltransferase, putative (ogt)			MJ_1529	504	167	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1507101	1507571	+							MJ_1530	471		old_locus_tag=MJ1530
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1507101	1507571	+	AAB99551.1			ribosomal protein S18 alanine acetyltransferase			MJ_1530	471	156	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1507565	1508842	+							MJ_1531	1278		old_locus_tag=MJ1531
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1507565	1508842	+	AAB99552.1			type I restriction-modification enzyme, S subunit, putative			MJ_1531	1278	425	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1508877	1509590	+							MJ_1532	714		old_locus_tag=MJ1532
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1508877	1509590	+	AAB99553.1			phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (hisA1)			MJ_1532	714	237	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1509602	1511530	-							MJ_1533	1929		old_locus_tag=MJ1533
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1509602	1511530	-	AAB99554.1			conserved hypothetical protein			MJ_1533	1929	642	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1511806	1512801	+							MJ_1534	996		old_locus_tag=MJ1534
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1511806	1512801	+	AAB99555.1			N5,N10-methylene-tetrahydromethanopterin reductase (mer)			MJ_1534	996	331	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1512865	1513764	+							MJ_1535	900		old_locus_tag=MJ1535
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1512865	1513764	+	AAB99558.1			hypothetical protein			MJ_1535	900	299	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1513796	1514701	-							MJ_1536	906		old_locus_tag=MJ1536
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1513796	1514701	-	AAB99556.1			thioredoxin reductase (trxB)			MJ_1536	906	301	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1514706	1515737	-							MJ_1537	1032		old_locus_tag=MJ1537
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1514706	1515737	-	AAB99559.1			hypothetical protein			MJ_1537	1032	343	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1515886	1516644	+							MJ_1538	759		old_locus_tag=MJ1538
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1515886	1516644	+	AAB99557.1			Yeast KTI12 Protein			MJ_1538	759	252	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1516711	1517040	+							MJ_1539	330		old_locus_tag=MJ1539
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1516711	1517040	+	AAB99568.1			hypothetical protein			MJ_1539	330	109	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1517054	1517464	+							MJ_1540	411		old_locus_tag=MJ1540
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1517054	1517464	+	AAB99569.1			hypothetical protein			MJ_1540	411	136	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1517461	1518723	-							MJ_1541	1263		old_locus_tag=MJ1541
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1517461	1518723	-	AAB99560.1			N-ethylammeline chlorohydrolase (trzA)			MJ_1541	1263	420	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1518738	1521164	-							MJ_1542	2427		old_locus_tag=MJ1542
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1518738	1521164	-	AAB99570.1			hypothetical protein			MJ_1542	2427	808	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1521358	1522404	+							MJ_1543	1047		old_locus_tag=MJ1543
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1521358	1522404	+	AAB99561.1			ketol-acid reductoisomerase (ilvC)			MJ_1543	1047	348	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1522462	1523787	-							MJ_1544	1326		old_locus_tag=MJ1544
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1522462	1523787	-	AAB99562.1			conserved hypothetical protein			MJ_1544	1326	441	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1523865	1524590	+							MJ_1545	726		old_locus_tag=MJ1545
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1523865	1524590	+	AAB99563.1			conserved hypothetical protein			MJ_1545	726	241	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1524601	1525638	+							MJ_1546	1038		old_locus_tag=MJ1546
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1524601	1525638	+	AAB99564.1			putative beta-ketoacyl acyl-carrier-protein synthase (fabH)			MJ_1546	1038	345	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1525635	1526003	+							MJ_1547	369		old_locus_tag=MJ1547
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1525635	1526003	+	AAB99565.1			conserved hypothetical protein			MJ_1547	369	122	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1526057	1526425	+							MJ_1548	369		old_locus_tag=MJ1548
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1526057	1526425	+	AAB99566.1			conserved hypothetical protein			MJ_1548	369	122	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1526422	1527600	+							MJ_1549	1179		old_locus_tag=MJ1549
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1526422	1527600	+	AAB99567.1			3-keto-acyl-CoA thiolase			MJ_1549	1179	392	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1527844	1528029	+							MJ_1550	186		old_locus_tag=MJ1550
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1527844	1528029	+	AAB99580.1			hypothetical protein			MJ_1550	186	61	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1528041	1528214	+							MJ_1551	174		old_locus_tag=MJ1551
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1528041	1528214	+	AAB99571.1			conserved hypothetical protein			MJ_1551	174	57	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1528318	1528743	+							MJ_1552	426		old_locus_tag=MJ1552
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1528318	1528743	+	AAB99572.1			conserved hypothetical protein			MJ_1552	426	141	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1528765	1529238	+							MJ_1553	474		old_locus_tag=MJ1553
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1528765	1529238	+	AAB99573.1			transcriptional regulatory protein, arsR family			MJ_1553	474	157	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1529321	1531189	+							MJ_1554	1869		old_locus_tag=MJ1554
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1529321	1531189	+	AAB99574.1			conserved hypothetical protein			MJ_1554	1869	622	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1531340	1532656	+							MJ_1555	1317		old_locus_tag=MJ1555
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1531340	1532656	+	AAB99575.1			aspartyl-tRNA synthetase (aspS)			MJ_1555	1317	438	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1532696	1533634	+							MJ_1556	939		old_locus_tag=MJ1556
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1532696	1533634	+	AAB99576.1			conserved hypothetical protein			MJ_1556	939	312	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1533639	1534388	+							MJ_1557	750		old_locus_tag=MJ1557
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1533639	1534388	+	AAB99577.1			met-10+ related protein			MJ_1557	750	249	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1534389	1534661	-							MJ_1558	273		old_locus_tag=MJ1558
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1534389	1534661	-	AAB99581.1			hypothetical protein			MJ_1558	273	90	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1534694	1535260	+							MJ_1559	567		old_locus_tag=MJ1559
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1534694	1535260	+	AAB99578.1			conserved hypothetical protein			MJ_1559	567	188	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1535267	1536427	-							MJ_1560	1161		old_locus_tag=MJ1560
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1535267	1536427	-	AAB99579.1			multidrug-efflux transporter (bmr1)			MJ_1560	1161	386	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1536501	1538162	-							MJ_1561	1662		old_locus_tag=MJ1561
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1536501	1538162	-	AAB99582.1			hypothetical protein			MJ_1561	1662	553	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1538159	1539325	-							MJ_1562	1167		old_locus_tag=MJ1562
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1538159	1539325	-	AAB99583.1			hypothetical protein			MJ_1562	1167	388	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1539336	1539794	-							MJ_1563	459		old_locus_tag=MJ1563
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1539336	1539794	-	AAB99584.1			hypothetical protein			MJ_1563	459	152	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1540180	1540692	+							MJ_1564	513		old_locus_tag=MJ1564
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1540180	1540692	+	AAB99591.1			hypothetical protein			MJ_1564	513	170	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1540693	1542234	+							MJ_1565	1542		old_locus_tag=MJ1565
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1540693	1542234	+	AAB99585.1			conserved hypothetical protein			MJ_1565	1542	513	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1542223	1543566	-							MJ_1566	1344		old_locus_tag=MJ1566
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1542223	1543566	-	AAB99592.1			hypothetical protein			MJ_1566	1344	447	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1543548	1544075	-							MJ_1567	528		old_locus_tag=MJ1567
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1543548	1544075	-	AAB99593.1			hypothetical protein			MJ_1567	528	175	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1544069	1544590	-							MJ_1568	522		old_locus_tag=MJ1568
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1544069	1544590	-	AAB99586.1			conserved hypothetical protein			MJ_1568	522	173	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1544966	1545634	+							MJ_1569	669		old_locus_tag=MJ1569
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1544966	1545634	+	AAB99587.1			cobalamin biosynthesis protein (cbiM)			MJ_1569	669	222	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1545631	1545978	+							MJ_1570	348		old_locus_tag=MJ1570
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1545631	1545978	+	AAB99594.1			hypothetical protein			MJ_1570	348	115	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1546105	1546983	+							MJ_1571	879		old_locus_tag=MJ1571
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1546105	1546983	+	AAB99588.1			cobalt transport protein (cbiQ)			MJ_1571	879	292	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1546980	1547816	+							MJ_1572	837		old_locus_tag=MJ1572
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1546980	1547816	+	AAB99589.1			cobalt transport ATP-binding protein (cbiO)			MJ_1572	837	278	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1547813	1548151	-							MJ_1572.1	339		old_locus_tag=MJ1572.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1547813	1548151	-	AAB99596.1			hypothetical protein			MJ_1572.1	339	112	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1548261	1548446	-							MJ_1573	186		old_locus_tag=MJ1573
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1548261	1548446	-	AAB99595.1			hypothetical protein			MJ_1573	186	61	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1548401	1550455	-							MJ_1574	2055		old_locus_tag=MJ1574
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1548401	1550455	-	AAB99590.1			ATP-dependent RNA helicase, eIF-4A family, putative			MJ_1574	2055	684	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1550945	1551511	+							MJ_1575	567		old_locus_tag=MJ1575
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1550945	1551511	+	AAB99597.1			GMP synthase (guaA)			MJ_1575	567	188	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1551592	1552161	+							MJ_1576	570		old_locus_tag=MJ1576
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1551592	1552161	+	AAB99598.1			LemA protein			MJ_1576	570	189	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1552191	1553987	+							MJ_1577	1797		old_locus_tag=MJ1577
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1552191	1553987	+	AAB99606.1			hypothetical protein			MJ_1577	1797	598	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1554054	1554833	+							MJ_1578	780		old_locus_tag=MJ1578
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1554054	1554833	+	AAB99599.1			cobalamin biosynthesis precorrin-3 methylase (cbiF)			MJ_1578	780	259	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1554928	1555140	-							MJ_1579	213		old_locus_tag=MJ1579
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1554928	1555140	-	AAB99607.1			hypothetical protein			MJ_1579	213	70	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1555118	1555492	-							MJ_1580	375		old_locus_tag=MJ1580
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1555118	1555492	-	AAB99600.1			conserved hypothetical protein			MJ_1580	375	124	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1555753	1556673	+							MJ_1581	921		old_locus_tag=MJ1581
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1555753	1556673	+	AAB99601.1			aspartate carbamoyltransferase catalytic chain (pyrB)			MJ_1581	921	306	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1556676	1557425	+							MJ_1582	750		old_locus_tag=MJ1582
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1556676	1557425	+	AAB99602.1			conserved hypothetical protein			MJ_1582	750	249	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1557425	1557805	+							MJ_1583	381		old_locus_tag=MJ1583
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1557425	1557805	+	AAB99603.1			conserved hypothetical protein			MJ_1583	381	126	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1557807	1558262	-							MJ_1584	456		old_locus_tag=MJ1584
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1557807	1558262	-	AAB99608.1			hypothetical protein			MJ_1584	456	151	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1558246	1559178	-							MJ_1585	933		old_locus_tag=MJ1585
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1558246	1559178	-	AAB99604.1			conserved hypothetical protein			MJ_1585	933	310	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1559214	1560689	+							MJ_1586	1476		old_locus_tag=MJ1586
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1559214	1560689	+	AAB99605.1			conserved hypothetical protein			MJ_1586	1476	491	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1560747	1561262	+							MJ_1587	516		old_locus_tag=MJ1587
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1560747	1561262	+	AAB99616.1			hypothetical protein			MJ_1587	516	171	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1561279	1561617	+							MJ_1588	339		old_locus_tag=MJ1588
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1561279	1561617	+	AAB99609.1			conserved hypothetical protein			MJ_1588	339	112	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1561651	1562376	+							MJ_1589	726		old_locus_tag=MJ1589
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1561651	1562376	+	AAB99617.1			hypothetical protein			MJ_1589	726	241	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1562764	1563081	+							MJ_1590	318		old_locus_tag=MJ1590
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1562764	1563081	+	AAB99618.1			hypothetical protein			MJ_1590	318	105	
gene	other	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1563213	1564262	+							MJ_1591	1050		old_locus_tag=MJ1591
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1564597	1565325	+							MJ_1592	729		old_locus_tag=MJ1592
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1564597	1565325	+	AAB99610.1			phosphoribosylaminoimidazolesuccinocarboxamide synthase (purC)			MJ_1592	729	242	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1565343	1565594	+							MJ_1593	252		old_locus_tag=MJ1593
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1565343	1565594	+	AAB99611.1			conserved hypothetical protein			MJ_1593	252	83	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1565660	1566295	+							MJ_1594	636		old_locus_tag=MJ1594
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1565660	1566295	+	AAB99612.1			phosphoserine phosphatase (serB)			MJ_1594	636	211	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1566323	1567333	-							MJ_1595	1011		old_locus_tag=MJ1595
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1566323	1567333	-	AAB99613.1			conserved hypothetical protein			MJ_1595	1011	336	
