# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1602539	1603753	+	AAC23176.1			glutamate permease (gltS)			HI_1530	1215	404	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1603792	1604700	-							HI_1531	909		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1603792	1604700	-	AAC23177.1			ribosomal protein S6 modification protein (rimK)			HI_1531	909	302	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1604817	1605080	+							HI_1532	264		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1604817	1605080	+	AAC23182.1			glutaredoxin (grx)			HI_1532	264	87	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1605147	1606367	-							HI_1533	1221		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1605147	1606367	-	AAC23183.1			beta-ketoacyl-ACP synthase I (fabB)			HI_1533	1221	406	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1606516	1607058	+							HI_1534	543		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1606516	1607058	+	AAC23184.1			conserved hypothetical protein			HI_1534	543	180	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1607039	1608211	+							HI_1535	1173		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1607039	1608211	+	AAC23185.1			conserved hypothetical protein			HI_1535	1173	390	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1608181	1608528	+							HI_1536	348		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1608181	1608528	+	AAC23186.1			conserved hypothetical protein			HI_1536	348	115	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1608780	1609583	+							HI_1537	804		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1608780	1609583	+	AAC23187.1			lic-1 operon protein (licA)			HI_1537	804	267	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1609583	1610461	+							HI_1538	879		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1609583	1610461	+	AAC23188.1			lic-1 operon protein (licB)			HI_1538	879	292	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1610458	1611159	+							HI_1539	702		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1610458	1611159	+	AAC23189.1			lic-1 operon protein (licC)			HI_1539	702	233	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1611159	1611956	+							HI_1540	798		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1611159	1611956	+	AAC23190.1			lic-1 operon protein (licD)			HI_1540	798	265	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1611994	1613841	-							HI_1541	1848		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1611994	1613841	-	AAC23191.1			protease IV (sppA)			HI_1541	1848	615	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1613939	1614493	+							HI_1542	555		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1613939	1614493	+	AAC23192.1			conserved hypothetical protein			HI_1542	555	184	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1614541	1615095	-							HI_1543	555		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1614541	1615095	-	AAC23193.1			conserved hypothetical protein			HI_1543	555	184	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1615095	1615703	-							HI_1544	609		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1615095	1615703	-	AAC23194.1			NAD(P)H oxidoreductase, putative			HI_1544	609	202	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1615824	1617068	-							HI_1545	1245		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1615824	1617068	-	AAC23195.1			sodium:dicarboxylate symporter protein			HI_1545	1245	414	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1617353	1617775	+							HI_1546	423		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1617353	1617775	+	AAC23196.1			impA protein, putative			HI_1546	423	140	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1617864	1618952	-							HI_1547	1089		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1617864	1618952	-	AAC23197.1			phospho-2-dehydro-3-deoxyheptonate aldolase (phenylalanine repressible) (aroG)			HI_1547	1089	362	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1619170	1620420	-							HI_1548	1251		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1619170	1620420	-	AAC23198.1			conserved hypothetical transmembrane protein			HI_1548	1251	416	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1620420	1621103	-							HI_1549	684		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1620420	1621103	-	AAC23199.1			ABC transporter, ATP-binding protein			HI_1549	684	227	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1621250	1621825	-							HI_1550	576		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1621250	1621825	-	AAC23200.1			dethiobiotin synthase (bioD-2)			HI_1550	576	191	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1621835	1622617	-							HI_1551	783		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1621835	1622617	-	AAC23201.1			biotin synthesis protein, putative			HI_1551	783	260	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1622605	1623252	-							HI_1552	648		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1622605	1623252	-	AAC23210.1			predicted coding region HI1552			HI_1552	648	215	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1623262	1624404	-							HI_1553	1143		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1623262	1624404	-	AAC23202.1			8-amino-7-oxononanoate synthase (bioF)			HI_1553	1143	380	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1624413	1625705	-							HI_1554	1293		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1624413	1625705	-	AAC23203.1			adenosylmethionine-8-amino-7-oxononanoate aminotransferase (bioA)			HI_1554	1293	430	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1625724	1626905	-							HI_1555	1182		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1625724	1626905	-	AAC23204.1			conserved hypothetical transmembrane protein			HI_1555	1182	393	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1626905	1627852	-							HI_1556	948		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1626905	1627852	-	AAC23205.1			2-hydroxyacid dehydrogenase			HI_1556	948	315	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1627912	1628766	-							HI_1557	855		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1627912	1628766	-	AAC23206.1			2-dehydro-3-deoxyphosphooctonate aldolase (kdsA)			HI_1557	855	284	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1628781	1629584	-							HI_1558	804		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1628781	1629584	-	AAC23207.1			conserved hypothetical protein			HI_1558	804	267	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1629584	1630462	-							HI_1559	879		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1629584	1630462	-	AAC23208.1			hemK protein (hemK)			HI_1559	879	292	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1630462	1630932	-							HI_1560	471		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1630462	1630932	-	AAC23211.1			predicted coding region HI1560			HI_1560	471	156	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1630955	1632040	-							HI_1561	1086		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1630955	1632040	-	AAC23209.1			peptide chain release factor 1 (prfA)			HI_1561	1086	361	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1632147	1632305	-							HI_1562	159		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1632147	1632305	-	AAC23220.1			predicted coding region HI1562			HI_1562	159	52	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1632558	1633094	-							HI_1563	537		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1632558	1633094	-	AAC23212.1			conserved hypothetical protein			HI_1563	537	178	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1633127	1633279	-							HI_1564	153		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1633127	1633279	-	AAC23221.1			predicted coding region HI1564			HI_1564	153	50	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1633312	1633491	-							HI_1564.1	180		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1633312	1633491	-	AAC23222.1			predicted coding region HI1564.1			HI_1564.1	180	59	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1633776	1634609	+							HI_1565	834		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1633776	1634609	+	AAC23213.1			hemoglobin-binding protein			HI_1565	834	277	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1634710	1636722	+							HI_1567	2013		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1634710	1636722	+	AAC23214.1			TonB-dependent receptor, putative			HI_1567	2013	670	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1636791	1637207	-							HI_1568	417		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1636791	1637207	-	AAC23215.1			G protein (muG-2)			HI_1568	417	138	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1637331	1637483	-							HI_1569	153		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1637331	1637483	-	AAC23223.1			predicted coding region HI1569			HI_1569	153	50	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1637480	1637989	-							HI_1570	510		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1637480	1637989	-	AAC23224.1			predicted coding region HI1570			HI_1570	510	169	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1638049	1638288	-							HI_1571	240		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1638049	1638288	-	AAC23225.1			predicted coding region HI1571			HI_1571	240	79	
gene	pseudogene	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1638626	1639726	-							HI_1572	1101		pseudo
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1640232	1641668	+							HI_1573	1437		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1640232	1641668	+	AAC23216.1			pyruvate kinase, type II (pykA)			HI_1573	1437	478	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1641702	1643216	+							HI_1574	1515		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1641702	1643216	+	AAC23217.1			replicative DNA helicase (dnaB)			HI_1574	1515	504	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1643226	1644308	+							HI_1575	1083		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1643226	1644308	+	AAC23218.1			alanine racemase, biosynthetic (alr)			HI_1575	1083	360	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1644363	1646054	+							HI_1576	1692		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1644363	1646054	+	AAC23219.1			glucose-6-phosphate isomerase (pgi)			HI_1576	1692	563	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1646128	1646346	+							HI_1577	219		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1646128	1646346	+	AAC23226.1			IS1016-V6 protein, putative			HI_1577	219	72	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1646702	1647673	+							HI_1578	972		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1646702	1647673	+	AAC23227.1			glycosyl transferase, putative			HI_1578	972	323	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1647856	1648323	-							HI_1579	468		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1647856	1648323	-	AAC23228.1			15 kDa peptidoglycan-associated lipoprotein (lpp)			HI_1579	468	155	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1648637	1648810	-							HI_1581	174		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1648637	1648810	-	AAC23229.1			conserved hypothetical protein			HI_1581	174	57	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1648798	1649217	-							HI_1582	420		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1648798	1649217	-	AAC23230.1			conserved hypothetical protein			HI_1582	420	139	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1649297	1651030	+							HI_1583	1734		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1649297	1651030	+	AAC23231.1			arginyl-tRNA synthetase (argS)			HI_1583	1734	577	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1651323	1651814	-							HI_1584	492		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1651323	1651814	-	AAC23232.1			acetolactate synthase III small subunit (ilvH)			HI_1584	492	163	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1651814	1653535	-							HI_1585	1722		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1651814	1653535	-	AAC23233.1			acetolactate synthase III large subunit (ilvI)			HI_1585	1722	573	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1653802	1655361	-							HI_1586	1560		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1653802	1655361	-	AAC23234.1			conserved hypothetical integral membrane protein			HI_1586	1560	519	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1655765	1656169	+							HI_1587	405		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1655765	1656169	+	AAC23235.1			DNA-binding protein H-NS (hns)			HI_1587	405	134	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1656239	1657075	+							HI_1588	837		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1656239	1657075	+	AAC23236.1			formyltetrahydrofolate deformylase (purU)			HI_1588	837	278	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1657075	1658373	+							HI_1589	1299		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1657075	1658373	+	AAC23237.1			3-phosphoshikimate-1-carboxyvinyltransferase (aroA)			HI_1589	1299	432	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1658455	1659795	-							HI_1590	1341		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1658455	1659795	-	AAC23238.1			conserved hypothetical protein			HI_1590	1341	446	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1659856	1660473	-							HI_1591	618		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1659856	1660473	-	AAC23239.1			outer membrane lipoproteins carrier protein (lolA)			HI_1591	618	205	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1660491	1662080	-							HI_1592	1590		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1660491	1662080	-	AAC23240.1			cell division protein FtsK-related protein			HI_1592	1590	529	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1662062	1662217	-							HI_1593	156		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1662062	1662217	-	AAC23244.1			predicted coding region HI1593			HI_1593	156	51	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1662252	1662923	-							HI_1594	672		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1662252	1662923	-	AAC23245.1			predicted coding region HI1594			HI_1594	672	223	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1662937	1663260	-							HI_1595	324		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1662937	1663260	-	AAC23246.1			predicted coding region HI1595			HI_1595	324	107	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1663262	1663762	-							HI_1596	501		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1663262	1663762	-	AAC23241.1			leucine responsive regulatory protein (lrp)			HI_1596	501	166	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1663821	1665248	-							HI_1597	1428		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1663821	1665248	-	AAC23242.1			DNA repair protein (radA)			HI_1597	1428	475	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1665333	1666391	-							HI_1598	1059		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1665333	1666391	-	AAC23243.1			conserved hypothetical protein			HI_1598	1059	352	
gene	protein_coding	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1666703	1667419	-							HI_1599	717		
CDS	with_protein	GCA_000027305.1	Primary Assembly	chromosome		L42023.1	1666703	1667419	-	AAC23258.1			predicted coding region HI1599			HI_1599	717	238	
