# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2072727	2073110	+							MSWAN_1975	384		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2072727	2073110	+	AEG18984.1			protein of unknown function DUF22			MSWAN_1975	384	127	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2073410	2073820	-							MSWAN_1976	411		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2073410	2073820	-	AEG18985.1			hypothetical protein			MSWAN_1976	411	136	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2074079	2074414	-							MSWAN_1977	336		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2074079	2074414	-	AEG18986.1			hypothetical protein			MSWAN_1977	336	111	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2074543	2074950	+							MSWAN_1978	408		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2074543	2074950	+	AEG18987.1			UPF0216 protein			MSWAN_1978	408	135	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2074955	2075104	+							MSWAN_1979	150		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2074955	2075104	+	AEG18988.1			hypothetical protein			MSWAN_1979	150	49	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2075309	2076436	-							MSWAN_1980	1128		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2075309	2076436	-	AEG18989.1			ATP-grasp fold domain protein, DUF201-type			MSWAN_1980	1128	375	
gene	tRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2076519	2076590	-							MSWAN_R0043	72		
tRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2076519	2076590	-				tRNA-Gln			MSWAN_R0043	72		
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2076669	2077337	-							MSWAN_1981	669		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2076669	2077337	-	AEG18990.1			hypothetical protein			MSWAN_1981	669	222	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2077591	2078175	-							MSWAN_1982	585		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2077591	2078175	-	AEG18991.1			hypothetical protein			MSWAN_1982	585	194	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2078510	2079307	-							MSWAN_1983	798		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2078510	2079307	-	AEG18992.1			cobalt ABC transporter, inner membrane subunit CbiQ			MSWAN_1983	798	265	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2079357	2079662	-							MSWAN_1984	306		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2079357	2079662	-	AEG18993.1			cobalt transport protein CbiN			MSWAN_1984	306	101	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2079659	2080360	-							MSWAN_1985	702		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2079659	2080360	-	AEG18994.1			cobalamin (vitamin B12) biosynthesis CbiM protein			MSWAN_1985	702	233	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2080819	2081208	-							MSWAN_1986	390		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2080819	2081208	-	AEG18995.1			hypothetical protein			MSWAN_1986	390	129	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2081717	2082109	-							MSWAN_1987	393		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2081717	2082109	-	AEG18996.1			hypothetical protein			MSWAN_1987	393	130	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2082480	2082638	+							MSWAN_1988	159		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2082480	2082638	+	AEG18997.1			hypothetical protein			MSWAN_1988	159	52	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2083294	2086422	+							MSWAN_1989	3129		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2083294	2086422	+	AEG18998.1			polymorphic outer membrane protein			MSWAN_1989	3129	1042	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2086925	2088124	+							MSWAN_1990	1200		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2086925	2088124	+	AEG18999.1			aldo/keto reductase			MSWAN_1990	1200	399	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2088165	2091005	-							MSWAN_1991	2841		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2088165	2091005	-	AEG19000.1			transglutaminase domain-containing protein			MSWAN_1991	2841	946	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2091881	2092645	-							MSWAN_1992	765		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2091881	2092645	-	AEG19001.1			daunorubicin resistance ABC transporter, inner membrane subunit B			MSWAN_1992	765	254	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2092648	2093658	-							MSWAN_1993	1011		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2092648	2093658	-	AEG19002.1			daunorubicin resistance ABC transporter ATPase subunit			MSWAN_1993	1011	336	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2093959	2095338	+							MSWAN_1994	1380		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2093959	2095338	+	AEG19003.1			Rhodanese-like protein			MSWAN_1994	1380	459	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2095581	2096054	+							MSWAN_1995	474		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2095581	2096054	+	AEG19004.1			hypothetical protein			MSWAN_1995	474	157	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2096172	2096663	+							MSWAN_1996	492		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2096172	2096663	+	AEG19005.1			TspO and MBR like protein			MSWAN_1996	492	163	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2096685	2097389	-							MSWAN_1997	705		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2096685	2097389	-	AEG19006.1			hypothetical protein			MSWAN_1997	705	234	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2097480	2097851	-							MSWAN_1998	372		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2097480	2097851	-	AEG19007.1			hypothetical protein			MSWAN_1998	372	123	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2098185	2098703	+							MSWAN_1999	519		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2098185	2098703	+	AEG19008.1			hypothetical protein			MSWAN_1999	519	172	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2098930	2099454	-							MSWAN_2000	525		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2098930	2099454	-	AEG19009.1			PRC-barrel domain protein			MSWAN_2000	525	174	
gene	tRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2099824	2099908	-							MSWAN_R0044	85		
tRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2099824	2099908	-				tRNA-Ser			MSWAN_R0044	85		
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2100024	2100242	-							MSWAN_2001	219		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2100024	2100242	-	AEG19010.1			hypothetical protein			MSWAN_2001	219	72	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2100448	2101392	+							MSWAN_2002	945		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2100448	2101392	+	AEG19011.1			hypothetical protein			MSWAN_2002	945	314	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2101672	2102115	+							MSWAN_2003	444		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2101672	2102115	+	AEG19012.1			hypothetical protein			MSWAN_2003	444	147	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2102391	2103494	+							MSWAN_2004	1104		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2102391	2103494	+	AEG19013.1			Myo-inositol-1-phosphate synthase			MSWAN_2004	1104	367	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2103689	2105824	-							MSWAN_2005	2136		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2103689	2105824	-	AEG19014.1			Trimethylamine-N-oxide reductase (cytochrome c)			MSWAN_2005	2136	711	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2105826	2106044	-							MSWAN_2006	219		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2105826	2106044	-	AEG19015.1			ferredoxin			MSWAN_2006	219	72	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2106057	2106374	-							MSWAN_2007	318		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2106057	2106374	-	AEG19016.1			Dinitrogenase iron-molybdenum cofactor biosynthesis protein			MSWAN_2007	318	105	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2106549	2107928	-							MSWAN_2008	1380		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2106549	2107928	-	AEG19017.1			oxidoreductase/nitrogenase component 1			MSWAN_2008	1380	459	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2107930	2109321	-							MSWAN_2009	1392		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2107930	2109321	-	AEG19018.1			nitrogenase MoFe cofactor biosynthesis protein NifE			MSWAN_2009	1392	463	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2109612	2111000	-							MSWAN_2010	1389		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2109612	2111000	-	AEG19019.1			Nitrogenase			MSWAN_2010	1389	462	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2110997	2112478	-							MSWAN_2011	1482		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2110997	2112478	-	AEG19020.1			nitrogenase alpha chain			MSWAN_2011	1482	493	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2112737	2113105	-							MSWAN_2012	369		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2112737	2113105	-	AEG19021.1			nitrogen regulatory protein P-II			MSWAN_2012	369	122	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2113117	2113434	-							MSWAN_2013	318		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2113117	2113434	-	AEG19022.1			nitrogen regulatory protein P-II			MSWAN_2013	318	105	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2113462	2114289	-							MSWAN_2014	828		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2113462	2114289	-	AEG19023.1			Nitrogenase iron protein			MSWAN_2014	828	275	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2114694	2116274	+							MSWAN_2015	1581		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2114694	2116274	+	AEG19024.1			hypothetical protein			MSWAN_2015	1581	526	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2116666	2118387	+							MSWAN_2016	1722		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2116666	2118387	+	AEG19025.1			oxaloacetate decarboxylase alpha subunit			MSWAN_2016	1722	573	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2118599	2119288	-							MSWAN_2017	690		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2118599	2119288	-	AEG19026.1			exsB protein			MSWAN_2017	690	229	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2119485	2120684	-							MSWAN_2018	1200		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2119485	2120684	-	AEG19027.1			UPF0272 protein			MSWAN_2018	1200	399	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2120943	2121410	-							MSWAN_2019	468		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2120943	2121410	-	AEG19028.1			Cytosine deaminase			MSWAN_2019	468	155	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2121950	2122456	-							MSWAN_2020	507		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2121950	2122456	-	AEG19029.1			Protein of unknown function, nitrogen regulatory protein PII-related protein			MSWAN_2020	507	168	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2122516	2123577	+							MSWAN_2021	1062		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2122516	2123577	+	AEG19030.1			phosphatidylglycerophosphatase A			MSWAN_2021	1062	353	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2123627	2124427	+							MSWAN_2022	801		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2123627	2124427	+	AEG19031.1			Cobalamin synthase			MSWAN_2022	801	266	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2124595	2125146	+							MSWAN_2023	552		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2124595	2125146	+	AEG19032.1			tRNA ribose 2'-O-methyltransferase aTrm56			MSWAN_2023	552	183	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2125383	2126438	-							MSWAN_2024	1056		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2125383	2126438	-	AEG19033.1			Quinoprotein glucose dehydrogenase			MSWAN_2024	1056	351	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2126709	2127344	+							MSWAN_2025	636		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2126709	2127344	+	AEG19034.1			uracil phosphoribosyltransferase			MSWAN_2025	636	211	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2127515	2128021	-							MSWAN_2026	507		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2127515	2128021	-	AEG19035.1			Fe-S type hydro-lyase tartrate/fumarate beta region			MSWAN_2026	507	168	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2128105	2129271	-							MSWAN_2027	1167		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2128105	2129271	-	AEG19036.1			L-tyrosine decarboxylase			MSWAN_2027	1167	388	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2129406	2131709	-							MSWAN_2028	2304		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2129406	2131709	-	AEG19037.1			phosphoenolpyruvate synthase			MSWAN_2028	2304	767	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2131727	2132209	-							MSWAN_2029	483		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2131727	2132209	-	AEG19038.1			50S ribosomal protein L10e			MSWAN_2029	483	160	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2132530	2133303	+							MSWAN_2030	774		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2132530	2133303	+	AEG19039.1			Cobyrinic acid ac-diamide synthase			MSWAN_2030	774	257	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2133358	2133600	+							MSWAN_2031	243		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2133358	2133600	+	AEG19040.1			hypothetical protein			MSWAN_2031	243	80	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2133706	2133870	+							MSWAN_2032	165		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2133706	2133870	+	AEG19041.1			hypothetical protein			MSWAN_2032	165	54	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2133931	2134782	-							MSWAN_2033	852		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2133931	2134782	-	AEG19042.1			peptidylprolyl isomerase FKBP-type			MSWAN_2033	852	283	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2134773	2135873	-							MSWAN_2034	1101		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2134773	2135873	-	AEG19043.1			protein of unknown function DUF795			MSWAN_2034	1101	366	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2136180	2137541	+							MSWAN_2035	1362		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2136180	2137541	+	AEG19044.1			dihydroorotase, multifunctional complex type			MSWAN_2035	1362	453	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2137699	2137878	+							MSWAN_2036	180		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2137699	2137878	+	AEG19045.1			RNA-binding protein			MSWAN_2036	180	59	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2138340	2139572	-							MSWAN_2037	1233		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2138340	2139572	-	AEG19046.1			4Fe-4S ferredoxin iron-sulfur binding domain-containing protein			MSWAN_2037	1233	410	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2139594	2141006	-							MSWAN_2038	1413		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2139594	2141006	-	AEG19047.1			Hydrogen dehydrogenase			MSWAN_2038	1413	470	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2141007	2141936	-							MSWAN_2039	930		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2141007	2141936	-	AEG19048.1			NADH ubiquinone oxidoreductase 20 kDa subunit			MSWAN_2039	930	309	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2141951	2142445	-							MSWAN_2040	495		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2141951	2142445	-	AEG19049.1			methyl-viologen-reducing hydrogenase delta subunit			MSWAN_2040	495	164	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2142859	2143638	+							MSWAN_2041	780		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2142859	2143638	+	AEG19050.1			ABC transporter related protein			MSWAN_2041	780	259	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2143620	2144840	+							MSWAN_2042	1221		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2143620	2144840	+	AEG19051.1			SufBD protein			MSWAN_2042	1221	406	
